item.id|job|like.feat|dislike.feat|like.all|dislike.all|odd.ratio
603|marketing|1|0|61|20|0.36065573770491804
603|other|11|2|61|20|1.8032786885245902
603|programmer|3|1|61|20|0.9836065573770492
603|retired|1|0|61|20|0.36065573770491804
603|scientist|1|0|61|20|0.36065573770491804
603|student|5|1|61|20|1.6393442622950818
603|technician|1|2|61|20|0.16393442622950818
603|writer|4|1|61|20|1.3114754098360655
604|administrator|2|2|14|17|1.2142857142857142
604|artist|1|0|14|17|1.3571428571428572
604|educator|4|1|14|17|4.857142857142857
604|engineer|2|0|14|17|2.7142857142857144
604|executive|0|1|14|17|1.0625
604|healthcare|0|3|14|17|0.35416666666666663
604|librarian|0|1|14|17|1.0625
604|marketing|0|1|14|17|1.0625
604|other|1|3|14|17|0.4047619047619047
604|programmer|1|1|14|17|1.2142857142857142
604|retired|2|1|14|17|2.4285714285714284
604|student|0|1|14|17|1.0625
604|technician|0|1|14|17|1.0625
604|writer|1|1|14|17|1.2142857142857142
605|administrator|4|3|49|17|0.4625850340136054
605|artist|2|1|49|17|0.6938775510204082
605|doctor|1|0|49|17|0.3877551020408163
605|educator|10|2|49|17|1.7346938775510206
605|engineer|2|1|49|17|0.6938775510204082
605|entertainment|2|0|49|17|0.7755102040816326
605|executive|1|1|49|17|0.3469387755102041
605|healthcare|2|1|49|17|0.6938775510204082
605|lawyer|2|0|49|17|0.7755102040816326
605|librarian|4|2|49|17|0.6938775510204082
605|marketing|0|1|49|17|0.3333333333333333
605|other|7|2|49|17|1.2142857142857142
605|programmer|1|1|49|17|0.3469387755102041
605|retired|1|0|49|17|0.3877551020408163
605|scientist|1|0|49|17|0.3877551020408163
605|student|5|1|49|17|1.7346938775510206
605|technician|1|0|49|17|0.3877551020408163
605|writer|3|1|49|17|1.0408163265306123
606|administrator|3|1|48|18|1.125
606|artist|3|0|48|18|1.25
606|doctor|1|0|48|18|0.41666666666666663
606|educator|10|1|48|18|3.7500000000000004
606|engineer|3|0|48|18|1.25
606|entertainment|1|0|48|18|0.41666666666666663
606|executive|1|0|48|18|0.41666666666666663
606|healthcare|1|1|48|18|0.375
606|lawyer|1|0|48|18|0.41666666666666663
606|librarian|5|2|48|18|0.9375000000000001
606|marketing|1|0|48|18|0.41666666666666663
606|other|4|6|48|18|0.25
606|programmer|2|1|48|18|0.75
606|retired|1|1|48|18|0.375
606|scientist|1|0|48|18|0.41666666666666663
606|student|4|3|48|18|0.5
606|technician|1|0|48|18|0.41666666666666663
606|writer|5|2|48|18|0.9375000000000001
607|administrator|3|0|25|5|0.84
607|educator|6|0|25|5|1.68
607|engineer|1|1|25|5|0.19999999999999998
607|entertainment|1|0|25|5|0.28
607|executive|1|0|25|5|0.28
607|healthcare|1|0|25|5|0.28
607|lawyer|1|0|25|5|0.28
607|librarian|3|0|25|5|0.84
607|marketing|1|0|25|5|0.28
607|other|2|0|25|5|0.56
607|programmer|1|0|25|5|0.28
607|retired|0|1|25|5|0.18518518518518517
607|student|2|1|25|5|0.39999999999999997
607|technician|1|0|25|5|0.28
607|writer|1|2|25|5|0.09999999999999999
608|administrator|3|4|32|28|0.65625
608|artist|1|0|32|28|0.9375
608|educator|6|4|32|28|1.3125
608|engineer|1|1|32|28|0.875
608|executive|3|0|32|28|2.8125
608|healthcare|0|2|32|28|0.411764705882353
608|lawyer|1|0|32|28|0.9375
608|librarian|2|1|32|28|1.75
608|marketing|2|1|32|28|1.75
608|other|5|2|32|28|2.1875
608|programmer|1|2|32|28|0.4375
608|retired|1|1|32|28|0.875
608|scientist|1|0|32|28|0.9375
608|student|5|7|32|28|0.625
608|technician|0|2|32|28|0.411764705882353
608|writer|0|1|32|28|0.823529411764706
609|administrator|4|2|26|15|1.153846153846154
609|educator|5|5|26|15|0.576923076923077
609|engineer|2|2|26|15|0.576923076923077
609|executive|1|1|26|15|0.576923076923077
609|healthcare|2|1|26|15|1.153846153846154
609|lawyer|2|0|26|15|1.3076923076923077
609|librarian|1|0|26|15|0.6538461538461539
609|other|4|1|26|15|2.307692307692308
609|programmer|1|1|26|15|0.576923076923077
609|retired|3|0|26|15|1.9615384615384617
609|student|0|1|26|15|0.5357142857142857
609|writer|1|1|26|15|0.576923076923077
610|administrator|3|2|29|11|0.5689655172413793
610|artist|3|0|29|11|1.3448275862068964
610|educator|7|4|29|11|0.6637931034482759
610|engineer|2|0|29|11|0.8965517241379309
610|entertainment|1|0|29|11|0.44827586206896547
610|executive|1|0|29|11|0.44827586206896547
610|healthcare|1|1|29|11|0.3793103448275862
610|lawyer|1|0|29|11|0.44827586206896547
610|librarian|0|1|29|11|0.3548387096774193
610|other|1|3|29|11|0.12643678160919541
610|programmer|1|0|29|11|0.44827586206896547
610|retired|2|0|29|11|0.8965517241379309
610|student|3|0|29|11|1.3448275862068964
610|technician|1|0|29|11|0.44827586206896547
610|writer|2|0|29|11|0.8965517241379309
611|administrator|1|1|24|10|0.41666666666666663
611|artist|1|0|24|10|0.5
611|doctor|1|0|24|10|0.5
611|educator|5|4|24|10|0.5208333333333334
611|engineer|3|0|24|10|1.5
611|entertainment|1|0|24|10|0.5
611|executive|1|0|24|10|0.5
611|healthcare|1|1|24|10|0.41666666666666663
611|lawyer|1|0|24|10|0.5
611|marketing|1|1|24|10|0.41666666666666663
611|other|3|1|24|10|1.25
611|programmer|2|0|24|10|1.0
611|retired|0|1|24|10|0.38461538461538464
611|scientist|0|1|24|10|0.38461538461538464
611|technician|1|0|24|10|0.5
611|writer|2|0|24|10|1.0
612|administrator|3|0|21|6|1.1428571428571428
612|educator|5|2|21|6|0.7142857142857143
612|engineer|0|1|21|6|0.2608695652173913
612|entertainment|1|0|21|6|0.38095238095238093
612|healthcare|1|0|21|6|0.38095238095238093
612|librarian|0|1|21|6|0.2608695652173913
612|other|4|1|21|6|1.1428571428571428
612|programmer|2|0|21|6|0.7619047619047619
612|retired|2|0|21|6|0.7619047619047619
612|student|2|0|21|6|0.7619047619047619
612|writer|1|1|21|6|0.2857142857142857
613|administrator|5|1|31|20|3.225806451612903
613|doctor|1|0|31|20|0.7096774193548386
613|educator|7|1|31|20|4.516129032258064
613|engineer|5|5|31|20|0.6451612903225806
613|executive|1|0|31|20|0.7096774193548386
613|lawyer|1|1|31|20|0.6451612903225806
613|librarian|0|2|31|20|0.30303030303030304
613|marketing|1|1|31|20|0.6451612903225806
613|other|4|5|31|20|0.5161290322580645
613|programmer|1|1|31|20|0.6451612903225806
613|retired|0|2|31|20|0.30303030303030304
613|student|2|0|31|20|1.4193548387096773
613|technician|2|0|31|20|1.4193548387096773
613|writer|1|1|31|20|0.6451612903225806
614|administrator|3|2|45|14|0.4666666666666667
614|artist|1|0|45|14|0.35555555555555557
614|doctor|1|0|45|14|0.35555555555555557
614|educator|7|1|45|14|2.177777777777778
614|engineer|5|1|45|14|1.5555555555555556
614|entertainment|1|0|45|14|0.35555555555555557
614|executive|1|0|45|14|0.35555555555555557
614|healthcare|1|0|45|14|0.35555555555555557
614|lawyer|3|1|45|14|0.9333333333333333
614|librarian|3|2|45|14|0.4666666666666667
614|marketing|2|0|45|14|0.7111111111111111
614|other|4|2|45|14|0.6222222222222222
614|programmer|2|1|45|14|0.6222222222222222
614|retired|2|1|45|14|0.6222222222222222
614|scientist|1|0|45|14|0.35555555555555557
614|student|4|0|45|14|1.4222222222222223
614|technician|0|2|45|14|0.14893617021276595
614|writer|4|1|45|14|1.2444444444444445
615|administrator|2|2|33|31|0.9393939393939394
615|artist|1|0|33|31|1.0
615|educator|6|2|33|31|2.8181818181818183
615|engineer|2|4|33|31|0.4696969696969697
615|executive|2|0|33|31|2.0
615|healthcare|0|1|33|31|0.8857142857142857
615|lawyer|0|1|33|31|0.8857142857142857
615|librarian|1|1|33|31|0.9393939393939394
615|marketing|2|0|33|31|2.0
615|other|2|8|33|31|0.23484848484848486
615|programmer|2|4|33|31|0.4696969696969697
615|retired|0|2|33|31|0.44285714285714284
615|student|8|3|33|31|2.505050505050505
615|technician|1|1|33|31|0.9393939393939394
615|writer|4|2|33|31|1.878787878787879
616|administrator|1|0|12|6|0.6666666666666666
616|doctor|1|0|12|6|0.6666666666666666
616|educator|3|2|12|6|0.75
616|engineer|2|0|12|6|1.3333333333333333
616|entertainment|1|0|12|6|0.6666666666666666
616|executive|0|1|12|6|0.42857142857142855
616|healthcare|1|0|12|6|0.6666666666666666
616|lawyer|2|0|12|6|1.3333333333333333
616|programmer|1|0|12|6|0.6666666666666666
616|retired|0|1|12|6|0.42857142857142855
616|student|0|2|12|6|0.21428571428571427
617|administrator|2|0|10|8|2.0
617|artist|0|1|10|8|0.6666666666666666
617|educator|3|1|10|8|2.4
617|executive|1|0|10|8|1.0
617|healthcare|0|1|10|8|0.6666666666666666
617|librarian|0|2|10|8|0.3333333333333333
617|marketing|0|1|10|8|0.6666666666666666
617|other|1|0|10|8|1.0
617|retired|2|2|10|8|0.8
617|writer|1|0|10|8|1.0
618|administrator|2|2|24|40|1.6666666666666665
618|educator|0|3|24|40|0.5128205128205129
618|engineer|2|2|24|40|1.6666666666666665
618|entertainment|1|1|24|40|1.6666666666666665
618|executive|0|3|24|40|0.5128205128205129
618|healthcare|1|1|24|40|1.6666666666666665
618|librarian|3|0|24|40|5.25
618|none|1|0|24|40|1.75
618|other|2|7|24|40|0.4761904761904762
618|programmer|3|2|24|40|2.5
618|retired|1|1|24|40|1.6666666666666665
618|salesman|0|1|24|40|1.5384615384615385
618|student|7|12|24|40|0.9722222222222223
618|technician|0|2|24|40|0.7692307692307693
618|writer|1|3|24|40|0.5555555555555556
619|administrator|1|6|14|29|0.34523809523809523
619|doctor|0|1|14|29|1.8125
619|educator|3|2|14|29|3.107142857142857
619|engineer|0|3|14|29|0.6041666666666666
619|entertainment|1|2|14|29|1.0357142857142856
619|executive|0|3|14|29|0.6041666666666666
619|healthcare|1|1|14|29|2.071428571428571
619|librarian|0|2|14|29|0.90625
619|marketing|0|1|14|29|1.8125
619|none|0|1|14|29|1.8125
619|other|4|1|14|29|8.285714285714285
619|programmer|1|1|14|29|2.071428571428571
619|scientist|0|1|14|29|1.8125
619|student|2|4|14|29|1.0357142857142856
619|writer|1|0|14|29|2.2142857142857144
620|administrator|1|1|4|7|1.75
620|educator|1|1|4|7|1.75
620|healthcare|0|1|4|7|1.1666666666666667
620|other|0|1|4|7|1.1666666666666667
620|programmer|1|1|4|7|1.75
620|retired|0|1|4|7|1.1666666666666667
620|student|0|1|4|7|1.1666666666666667
620|technician|1|0|4|7|2.25
621|administrator|2|1|17|22|2.5882352941176467
621|educator|3|1|17|22|3.8823529411764706
621|engineer|0|5|17|22|0.23157894736842105
621|executive|0|1|17|22|1.157894736842105
621|healthcare|0|2|17|22|0.5789473684210525
621|lawyer|1|0|17|22|1.411764705882353
621|marketing|1|0|17|22|1.411764705882353
621|none|0|2|17|22|0.5789473684210525
621|other|1|2|17|22|0.6470588235294117
621|programmer|2|1|17|22|2.5882352941176467
621|retired|0|1|17|22|1.157894736842105
621|student|6|4|17|22|1.9411764705882353
621|technician|0|1|17|22|1.157894736842105
621|writer|1|1|17|22|1.2941176470588234
622|administrator|0|6|9|30|0.45454545454545453
622|artist|0|1|9|30|2.7272727272727275
622|engineer|0|1|9|30|2.7272727272727275
622|executive|1|0|9|30|3.5555555555555554
622|healthcare|0|1|9|30|2.7272727272727275
622|lawyer|0|1|9|30|2.7272727272727275
622|librarian|0|1|9|30|2.7272727272727275
622|other|1|2|9|30|1.6666666666666665
622|programmer|0|4|9|30|0.6818181818181819
622|retired|0|1|9|30|2.7272727272727275
622|salesman|0|1|9|30|2.7272727272727275
622|student|6|7|9|30|2.8571428571428568
622|technician|0|1|9|30|2.7272727272727275
622|writer|1|3|9|30|1.111111111111111
623|administrator|1|2|10|12|0.6000000000000001
623|artist|1|0|10|12|1.4000000000000001
623|educator|3|2|10|12|1.8
623|engineer|1|2|10|12|0.6000000000000001
623|healthcare|1|1|10|12|1.2000000000000002
623|marketing|1|0|10|12|1.4000000000000001
623|programmer|1|1|10|12|1.2000000000000002
623|student|1|4|10|12|0.30000000000000004
624|administrator|1|4|28|54|0.48214285714285715
624|artist|1|2|28|54|0.9642857142857143
624|educator|0|6|28|54|0.3
624|engineer|1|7|28|54|0.2755102040816326
624|entertainment|0|1|28|54|1.8
624|executive|1|0|28|54|2.0
624|healthcare|0|2|28|54|0.9
624|librarian|1|1|28|54|1.9285714285714286
624|marketing|2|0|28|54|4.0
624|none|1|0|28|54|2.0
624|other|3|7|28|54|0.826530612244898
624|programmer|1|8|28|54|0.24107142857142858
624|retired|0|1|28|54|1.8
624|scientist|1|0|28|54|2.0
624|student|14|13|28|54|2.076923076923077
624|technician|0|1|28|54|1.8
624|writer|1|1|28|54|1.9285714285714286
625|administrator|1|0|2|2|2.0
625|healthcare|0|1|2|2|0.5
625|librarian|0|1|2|2|0.5
625|retired|1|0|2|2|2.0
626|administrator|4|5|31|44|1.135483870967742
626|artist|1|1|31|44|1.4193548387096773
626|educator|1|1|31|44|1.4193548387096773
626|engineer|2|6|31|44|0.4731182795698925
626|entertainment|0|1|31|44|1.3333333333333333
626|executive|1|0|31|44|1.4838709677419355
626|healthcare|1|1|31|44|1.4193548387096773
626|lawyer|1|0|31|44|1.4838709677419355
626|librarian|0|3|31|44|0.4444444444444445
626|none|1|0|31|44|1.4838709677419355
626|other|3|3|31|44|1.4193548387096775
626|programmer|2|4|31|44|0.7096774193548386
626|scientist|0|1|31|44|1.3333333333333333
626|student|12|13|31|44|1.3101736972704714
626|technician|1|3|31|44|0.4731182795698925
626|writer|1|2|31|44|0.7096774193548386
627|administrator|9|5|92|77|1.506521739130435
627|artist|3|1|92|77|2.510869565217391
627|educator|5|3|92|77|1.394927536231884
627|engineer|7|6|92|77|0.976449275362319
627|entertainment|2|1|92|77|1.6739130434782608
627|executive|5|4|92|77|1.0461956521739129
627|healthcare|1|3|92|77|0.27898550724637683
627|homemaker|1|1|92|77|0.8369565217391304
627|librarian|4|5|92|77|0.6695652173913044
627|marketing|1|3|92|77|0.27898550724637683
627|none|1|1|92|77|0.8369565217391304
627|other|8|8|92|77|0.8369565217391304
627|programmer|8|7|92|77|0.9565217391304347
627|retired|1|2|92|77|0.4184782608695652
627|salesman|1|1|92|77|0.8369565217391304
627|scientist|1|1|92|77|0.8369565217391304
627|student|27|20|92|77|1.1298913043478263
627|technician|2|1|92|77|1.6739130434782608
627|writer|5|4|92|77|1.0461956521739129
628|administrator|3|6|33|44|0.6666666666666667
628|artist|1|0|33|44|1.393939393939394
628|educator|5|8|33|44|0.8333333333333334
628|engineer|2|7|33|44|0.380952380952381
628|entertainment|1|0|33|44|1.393939393939394
628|executive|2|0|33|44|2.787878787878788
628|healthcare|0|2|33|44|0.6285714285714286
628|lawyer|1|0|33|44|1.393939393939394
628|librarian|2|3|33|44|0.888888888888889
628|marketing|1|2|33|44|0.6666666666666666
628|other|1|3|33|44|0.4444444444444445
628|programmer|0|2|33|44|0.6285714285714286
628|retired|3|1|33|44|4.0
628|salesman|1|1|33|44|1.3333333333333333
628|scientist|1|2|33|44|0.6666666666666666
628|student|7|3|33|44|3.1111111111111116
628|technician|1|1|33|44|1.3333333333333333
628|writer|1|3|33|44|0.4444444444444445
629|administrator|2|1|12|19|3.1666666666666665
629|artist|1|0|12|19|1.75
629|educator|0|4|12|19|0.3392857142857143
629|engineer|3|3|12|19|1.5833333333333335
629|executive|0|1|12|19|1.3571428571428572
629|healthcare|2|0|12|19|3.5
629|lawyer|0|1|12|19|1.3571428571428572
629|librarian|0|1|12|19|1.3571428571428572
629|marketing|1|0|12|19|1.75
629|other|0|2|12|19|0.6785714285714286
629|programmer|1|1|12|19|1.5833333333333333
629|retired|0|1|12|19|1.3571428571428572
629|scientist|0|3|12|19|0.4523809523809524
629|student|1|0|12|19|1.75
629|technician|1|0|12|19|1.75
629|writer|0|1|12|19|1.3571428571428572
630|administrator|5|5|71|48|0.676056338028169
630|artist|3|0|71|48|2.112676056338028
630|educator|14|4|71|48|2.3661971830985915
630|engineer|5|6|71|48|0.5633802816901409
630|entertainment|3|1|71|48|2.028169014084507
630|executive|0|1|71|48|0.6575342465753424
630|healthcare|1|1|71|48|0.6760563380281691
630|lawyer|1|0|71|48|0.704225352112676
630|librarian|9|2|71|48|3.0422535211267605
630|marketing|0|2|71|48|0.3287671232876712
630|other|7|5|71|48|0.9464788732394365
630|programmer|5|3|71|48|1.1267605633802817
630|retired|1|1|71|48|0.6760563380281691
630|salesman|1|0|71|48|0.704225352112676
630|scientist|3|1|71|48|2.028169014084507
630|student|8|9|71|48|0.6009389671361502
630|technician|2|2|71|48|0.6760563380281691
630|writer|3|5|71|48|0.40563380281690137
631|administrator|5|1|38|20|2.631578947368421
631|artist|2|1|38|20|1.0526315789473684
631|educator|9|4|38|20|1.1842105263157894
631|entertainment|1|0|38|20|0.5789473684210525
631|executive|1|0|38|20|0.5789473684210525
631|healthcare|2|1|38|20|1.0526315789473684
631|lawyer|1|0|38|20|0.5789473684210525
631|librarian|3|2|38|20|0.7894736842105262
631|marketing|2|1|38|20|1.0526315789473684
631|other|2|4|38|20|0.2631578947368421
631|programmer|2|0|38|20|1.157894736842105
631|retired|1|2|38|20|0.2631578947368421
631|salesman|1|0|38|20|0.5789473684210525
631|student|4|0|38|20|2.31578947368421
631|technician|1|0|38|20|0.5789473684210525
631|writer|1|4|38|20|0.13157894736842105
632|administrator|6|1|50|19|2.2800000000000002
632|artist|1|0|50|19|0.42000000000000004
632|educator|7|1|50|19|2.6600000000000006
632|engineer|5|3|50|19|0.6333333333333334
632|executive|3|0|50|19|1.26
632|healthcare|2|0|50|19|0.8400000000000001
632|homemaker|1|0|50|19|0.42000000000000004
632|lawyer|0|1|50|19|0.3653846153846154
632|librarian|1|1|50|19|0.38
632|marketing|2|0|50|19|0.8400000000000001
632|other|10|3|50|19|1.2666666666666668
632|programmer|1|0|50|19|0.42000000000000004
632|retired|1|0|50|19|0.42000000000000004
632|student|7|6|50|19|0.4433333333333334
632|technician|1|2|50|19|0.19
632|writer|2|1|50|19|0.76
633|administrator|2|0|15|9|1.4666666666666666
633|artist|1|2|15|9|0.3
633|doctor|0|1|15|9|0.5294117647058824
633|educator|2|0|15|9|1.4666666666666666
633|entertainment|0|1|15|9|0.5294117647058824
633|executive|0|1|15|9|0.5294117647058824
633|healthcare|0|1|15|9|0.5294117647058824
633|librarian|3|1|15|9|1.8000000000000003
633|other|1|0|15|9|0.7333333333333333
633|retired|2|0|15|9|1.4666666666666666
633|student|4|2|15|9|1.2
634|administrator|0|2|6|17|1.0625
634|educator|0|1|6|17|2.125
634|engineer|0|4|6|17|0.53125
634|entertainment|1|0|6|17|3.1666666666666665
634|librarian|1|2|6|17|1.4166666666666665
634|other|0|2|6|17|1.0625
634|programmer|0|1|6|17|2.125
634|retired|0|1|6|17|2.125
634|student|2|4|6|17|1.4166666666666665
634|writer|2|0|6|17|6.333333333333333
635|administrator|3|6|35|56|0.8
635|educator|2|4|35|56|0.8
635|engineer|3|8|35|56|0.6000000000000001
635|entertainment|2|1|35|56|3.2
635|executive|0|1|35|56|1.5135135135135136
635|healthcare|1|2|35|56|0.8
635|lawyer|1|0|35|56|1.657142857142857
635|librarian|2|1|35|56|3.2
635|marketing|1|0|35|56|1.657142857142857
635|other|4|4|35|56|1.6
635|programmer|3|5|35|56|0.96
635|retired|0|1|35|56|1.5135135135135136
635|salesman|2|0|35|56|3.314285714285714
635|scientist|1|2|35|56|0.8
635|student|6|13|35|56|0.7384615384615384
635|technician|2|3|35|56|1.0666666666666667
635|writer|2|5|35|56|0.64
636|administrator|1|2|11|27|1.2272727272727273
636|artist|0|1|11|27|2.076923076923077
636|educator|2|2|11|27|2.4545454545454546
636|engineer|1|3|11|27|0.8181818181818182
636|entertainment|0|1|11|27|2.076923076923077
636|executive|1|0|11|27|2.6363636363636367
636|healthcare|1|0|11|27|2.6363636363636367
636|lawyer|1|0|11|27|2.6363636363636367
636|librarian|0|2|11|27|1.0384615384615385
636|other|0|3|11|27|0.6923076923076924
636|programmer|0|3|11|27|0.6923076923076924
636|retired|0|1|11|27|2.076923076923077
636|student|2|5|11|27|0.9818181818181819
636|writer|2|4|11|27|1.2272727272727273
637|administrator|3|1|31|13|1.2580645161290323
637|artist|1|1|31|13|0.4193548387096774
637|educator|3|6|31|13|0.2096774193548387
637|engineer|2|1|31|13|0.8387096774193548
637|executive|0|1|31|13|0.3939393939393939
637|healthcare|3|1|31|13|1.2580645161290323
637|lawyer|1|0|31|13|0.4838709677419355
637|librarian|6|0|31|13|2.903225806451613
637|other|2|1|31|13|0.8387096774193548
637|programmer|2|0|31|13|0.967741935483871
637|retired|1|0|31|13|0.4838709677419355
637|scientist|2|0|31|13|0.967741935483871
637|student|3|1|31|13|1.2580645161290323
637|writer|2|0|31|13|0.967741935483871
638|administrator|3|2|26|14|0.8076923076923078
638|artist|2|0|26|14|1.2307692307692308
638|educator|7|2|26|14|1.8846153846153846
638|engineer|0|4|26|14|0.125
638|healthcare|0|2|26|14|0.25
638|lawyer|1|0|26|14|0.6153846153846154
638|librarian|4|2|26|14|1.076923076923077
638|other|3|2|26|14|0.8076923076923078
638|scientist|1|0|26|14|0.6153846153846154
638|student|3|0|26|14|1.8461538461538463
638|technician|1|0|26|14|0.6153846153846154
638|writer|1|0|26|14|0.6153846153846154
639|administrator|2|4|32|50|0.78125
639|artist|1|2|32|50|0.78125
639|doctor|0|1|32|50|1.4705882352941175
639|educator|2|6|32|50|0.5208333333333334
639|engineer|4|4|32|50|1.5625
639|entertainment|2|0|32|50|3.25
639|executive|0|1|32|50|1.4705882352941175
639|healthcare|0|4|32|50|0.3676470588235294
639|lawyer|1|2|32|50|0.78125
639|librarian|5|3|32|50|2.604166666666667
639|other|1|6|32|50|0.2604166666666667
639|programmer|5|5|32|50|1.5625
639|retired|1|0|32|50|1.625
639|salesman|1|0|32|50|1.625
639|scientist|0|1|32|50|1.4705882352941175
639|student|5|6|32|50|1.3020833333333335
639|technician|1|1|32|50|1.5625
639|writer|1|4|32|50|0.390625
640|administrator|3|1|29|4|0.41379310344827586
640|doctor|1|0|29|4|0.20689655172413793
640|educator|7|1|29|4|0.9655172413793104
640|engineer|1|0|29|4|0.20689655172413793
640|entertainment|2|0|29|4|0.41379310344827586
640|executive|1|0|29|4|0.20689655172413793
640|healthcare|1|1|29|4|0.13793103448275862
640|librarian|0|1|29|4|0.12903225806451613
640|other|3|0|29|4|0.6206896551724138
640|programmer|3|0|29|4|0.6206896551724138
640|retired|2|0|29|4|0.41379310344827586
640|student|3|0|29|4|0.6206896551724138
640|technician|1|0|29|4|0.20689655172413793
640|writer|1|0|29|4|0.20689655172413793
641|administrator|4|4|47|42|0.8936170212765958
641|artist|2|1|47|42|1.7872340425531916
641|doctor|1|0|47|42|0.9361702127659574
641|educator|7|5|47|42|1.251063829787234
641|engineer|8|5|47|42|1.4297872340425533
641|entertainment|2|2|47|42|0.8936170212765958
641|executive|1|2|47|42|0.4468085106382979
641|healthcare|0|2|47|42|0.42857142857142855
641|lawyer|2|0|47|42|1.8723404255319147
641|librarian|2|1|47|42|1.7872340425531916
641|marketing|2|1|47|42|1.7872340425531916
641|none|2|1|47|42|1.7872340425531916
641|other|2|4|47|42|0.4468085106382979
641|programmer|2|2|47|42|0.8936170212765958
641|retired|2|1|47|42|1.7872340425531916
641|salesman|0|1|47|42|0.8571428571428571
641|scientist|0|2|47|42|0.42857142857142855
641|student|4|4|47|42|0.8936170212765958
641|technician|1|1|47|42|0.8936170212765958
641|writer|3|3|47|42|0.8936170212765957
642|administrator|1|0|2|2|2.0
642|educator|0|1|2|2|0.5
642|healthcare|0|1|2|2|0.5
642|other|1|0|2|2|2.0
643|administrator|2|1|20|15|1.5
643|artist|1|0|20|15|0.8500000000000001
643|educator|3|0|20|15|2.55
643|engineer|2|4|20|15|0.375
643|healthcare|0|2|20|15|0.34090909090909094
643|lawyer|1|0|20|15|0.8500000000000001
643|librarian|3|0|20|15|2.55
643|other|2|0|20|15|1.7000000000000002
643|programmer|1|1|20|15|0.75
643|salesman|0|1|20|15|0.6818181818181819
643|scientist|1|0|20|15|0.8500000000000001
643|student|2|3|20|15|0.5
643|technician|1|1|20|15|0.75
643|writer|1|2|20|15|0.375
644|administrator|2|1|17|10|1.176470588235294
644|artist|1|1|17|10|0.588235294117647
644|doctor|1|0|17|10|0.7058823529411765
644|educator|3|1|17|10|1.7647058823529411
644|engineer|0|1|17|10|0.5263157894736842
644|healthcare|0|2|17|10|0.2631578947368421
644|librarian|1|1|17|10|0.588235294117647
644|other|2|0|17|10|1.411764705882353
644|programmer|2|0|17|10|1.411764705882353
644|scientist|1|0|17|10|0.7058823529411765
644|student|2|2|17|10|0.588235294117647
644|technician|1|0|17|10|0.7058823529411765
644|writer|1|1|17|10|0.588235294117647
645|administrator|2|4|26|12|0.23076923076923078
645|educator|7|1|26|12|3.230769230769231
645|engineer|0|1|26|12|0.42857142857142855
645|entertainment|1|0|26|12|0.5384615384615385
645|executive|1|0|26|12|0.5384615384615385
645|healthcare|0|1|26|12|0.42857142857142855
645|librarian|1|0|26|12|0.5384615384615385
645|other|2|2|26|12|0.46153846153846156
645|programmer|4|0|26|12|2.153846153846154
645|retired|1|1|26|12|0.46153846153846156
645|student|3|0|26|12|1.6153846153846156
645|technician|0|1|26|12|0.42857142857142855
645|writer|4|1|26|12|1.8461538461538463
646|administrator|6|2|52|18|1.0384615384615385
646|artist|4|0|52|18|1.5384615384615385
646|doctor|1|0|52|18|0.38461538461538464
646|educator|10|3|52|18|1.153846153846154
646|engineer|6|0|52|18|2.3076923076923075
646|entertainment|1|0|52|18|0.38461538461538464
646|executive|2|0|52|18|0.7692307692307693
646|healthcare|0|2|52|18|0.16666666666666666
646|librarian|6|2|52|18|1.0384615384615385
646|other|5|1|52|18|1.730769230769231
646|programmer|4|2|52|18|0.6923076923076924
646|retired|0|2|52|18|0.16666666666666666
646|scientist|0|1|52|18|0.3333333333333333
646|student|3|0|52|18|1.1538461538461537
646|technician|1|1|52|18|0.3461538461538462
646|writer|3|2|52|18|0.5192307692307693
647|administrator|8|1|50|17|2.72
647|educator|9|2|50|17|1.53
647|engineer|3|4|50|17|0.255
647|entertainment|1|0|50|17|0.38
647|executive|1|0|50|17|0.38
647|healthcare|0|1|50|17|0.3269230769230769
647|lawyer|2|0|50|17|0.76
647|librarian|5|2|50|17|0.8500000000000001
647|other|7|2|50|17|1.1900000000000002
647|programmer|4|1|50|17|1.36
647|retired|3|1|50|17|1.02
647|student|3|0|50|17|1.1400000000000001
647|technician|3|1|50|17|1.02
647|writer|1|2|50|17|0.17
648|administrator|4|3|24|26|1.4444444444444442
648|educator|4|2|24|26|2.1666666666666665
648|engineer|2|3|24|26|0.7222222222222221
648|executive|1|0|24|26|1.1666666666666667
648|healthcare|0|3|24|26|0.3333333333333333
648|lawyer|1|0|24|26|1.1666666666666667
648|librarian|0|1|24|26|1.0
648|marketing|0|1|24|26|1.0
648|other|3|4|24|26|0.8125
648|programmer|1|1|24|26|1.0833333333333333
648|retired|1|1|24|26|1.0833333333333333
648|salesman|1|0|24|26|1.1666666666666667
648|scientist|1|0|24|26|1.1666666666666667
648|student|2|2|24|26|1.0833333333333333
648|technician|0|1|24|26|1.0
648|writer|3|4|24|26|0.8125
649|administrator|2|4|38|34|0.4473684210526316
649|artist|2|0|38|34|1.894736842105263
649|educator|5|5|38|34|0.894736842105263
649|engineer|4|3|38|34|1.1929824561403508
649|entertainment|2|1|38|34|1.7894736842105263
649|executive|3|0|38|34|2.8421052631578947
649|healthcare|1|4|38|34|0.2236842105263158
649|lawyer|2|0|38|34|1.894736842105263
649|librarian|2|2|38|34|0.8947368421052632
