item.id|age_group|like.feat|dislike.feat|like.all|dislike.all|odd.ratio
690|young|4|5|9|7|0.6222222222222221
690|old|5|2|9|7|1.9444444444444446
691|old|74|50|98|66|0.996734693877551
691|young|24|16|98|66|1.010204081632653
692|old|29|23|52|39|0.9456521739130435
692|young|23|16|52|39|1.078125
693|old|28|7|33|11|1.3333333333333335
693|young|5|4|33|11|0.4166666666666667
694|old|0|5|3|10|0.4
694|young|3|5|3|10|2.0
695|old|15|40|26|53|0.7644230769230768
695|young|11|13|26|53|1.7248520710059172
696|old|13|7|23|17|1.3726708074534162
696|young|10|10|23|17|0.7391304347826086
697|old|4|2|5|5|2.0
697|young|1|3|5|5|0.33333333333333337
698|old|47|24|64|38|1.1627604166666667
698|young|17|14|64|38|0.7209821428571429
699|old|2|10|2|13|1.2999999999999998
699|young|0|3|2|13|1.0833333333333333
700|old|8|1|8|2|2.0
700|young|0|1|8|2|0.2
701|old|16|28|19|34|1.0225563909774436
701|young|3|6|19|34|0.894736842105263
702|old|10|7|11|8|1.0389610389610389
702|young|1|1|11|8|0.7272727272727273
703|old|4|14|6|18|0.8571428571428571
703|young|2|4|6|18|1.5
704|old|83|29|101|36|1.0201433936497097
704|young|18|7|101|36|0.9165487977369164
705|old|1|3|1|5|1.6666666666666667
705|young|0|2|1|5|0.8333333333333333
706|old|42|18|49|21|1.0
706|young|7|3|49|21|1.0
707|old|45|42|53|48|0.9703504043126685
707|young|8|6|53|48|1.2075471698113207
708|old|62|23|75|29|1.0423188405797101
708|young|13|6|75|29|0.8377777777777778
709|old|24|23|44|35|0.8300395256916996
709|young|20|12|44|35|1.3257575757575757
710|old|1|0|1|0|2.0
711|old|11|36|13|38|0.8931623931623932
711|young|2|2|13|38|2.9230769230769234
712|old|25|23|41|31|0.8218451749734889
712|young|16|8|41|31|1.5121951219512195
713|old|6|5|7|6|1.0285714285714285
713|young|1|1|7|6|0.8571428571428571
714|old|32|28|42|45|1.2244897959183672
714|young|10|17|42|45|0.6302521008403361
715|old|16|30|21|37|0.9396825396825396
715|young|5|7|21|37|1.258503401360544
716|old|18|39|23|59|1.1839464882943145
716|young|5|20|23|59|0.6413043478260869
717|old|7|4|11|5|0.7954545454545454
717|young|4|1|11|5|1.8181818181818181
718|old|2|15|4|25|0.8333333333333334
718|young|2|10|4|25|1.25
719|old|18|29|30|56|1.1586206896551723
719|young|12|27|30|56|0.8296296296296297
720|old|8|13|27|27|0.6153846153846154
720|young|19|14|27|27|1.3571428571428572
721|old|8|26|13|45|1.0650887573964498
721|young|5|19|13|45|0.9109311740890689
722|old|8|16|12|22|0.9166666666666666
722|young|4|6|12|22|1.2222222222222223
723|old|27|24|39|37|1.0673076923076923
723|young|12|13|39|37|0.8757396449704142
724|old|2|6|3|13|1.4444444444444442
724|young|1|7|3|13|0.6190476190476191
725|old|2|6|3|11|1.2222222222222223
725|young|1|5|3|11|0.7333333333333333
726|old|22|19|33|30|1.0526315789473684
726|young|11|11|33|30|0.9090909090909091
727|old|7|22|13|32|0.7832167832167832
727|young|6|10|13|32|1.476923076923077
728|old|34|21|45|36|1.295238095238095
728|young|11|15|45|36|0.5866666666666667
729|old|9|11|11|13|0.9669421487603307
729|young|2|2|11|13|1.1818181818181819
730|old|6|19|12|27|0.7105263157894737
730|young|6|8|12|27|1.6875
731|old|80|47|106|74|1.1882778000802892
731|young|26|27|106|74|0.6722571628232006
732|young|2|3|5|10|1.3333333333333335
732|old|3|7|5|10|0.8571428571428572
733|old|1|12|2|25|1.0416666666666667
733|young|1|13|2|25|0.9615384615384615
734|old|66|32|92|45|1.0088315217391304
734|young|26|13|92|45|0.9782608695652174
735|old|42|24|51|27|0.9264705882352942
735|young|9|3|51|27|1.5882352941176472
736|old|16|25|22|37|1.0763636363636364
736|young|6|12|22|37|0.8409090909090908
737|old|5|11|8|23|1.3068181818181819
737|young|3|12|8|23|0.71875
738|old|54|62|78|86|0.9602977667493797
738|young|24|24|78|86|1.1025641025641026
739|old|31|22|37|26|0.9901719901719902
739|young|6|4|37|26|1.054054054054054
740|old|15|22|31|27|0.593841642228739
740|young|16|5|31|27|2.7870967741935484
741|old|99|74|155|112|0.9666957279860505
741|young|56|38|155|112|1.064855687606112
742|young|3|17|5|34|1.2
742|old|2|17|5|34|0.8
743|old|36|40|44|48|0.9818181818181818
743|young|8|8|44|48|1.090909090909091
744|old|11|4|11|5|1.25
744|young|0|1|11|5|0.38461538461538464
745|old|38|34|68|51|0.8382352941176471
745|young|30|17|68|51|1.3235294117647058
746|old|31|40|51|51|0.7749999999999999
746|young|20|11|51|51|1.8181818181818181
747|old|70|132|129|187|0.7687338501291988
747|young|59|55|129|187|1.5550387596899224
748|old|16|21|20|31|1.1809523809523812
748|young|4|10|20|31|0.6200000000000001
749|old|63|33|83|41|0.9430449069003285
749|young|20|8|83|41|1.2349397590361446
750|old|55|63|88|92|0.9126984126984127
750|young|33|29|88|92|1.1896551724137931
751|old|10|18|18|21|0.6481481481481483
751|young|8|3|18|21|3.111111111111111
752|old|13|6|16|8|1.0833333333333333
752|young|3|2|16|8|0.75
753|old|23|19|27|30|1.345029239766082
753|young|4|11|27|30|0.40404040404040403
754|old|22|36|38|58|0.9327485380116959
754|young|16|22|38|58|1.1100478468899522
755|old|18|66|37|91|0.6707616707616708
755|young|19|25|37|91|1.869189189189189
756|old|1|2|1|3|1.5
756|young|0|1|1|3|1.0
757|old|1|12|1|20|1.6666666666666667
757|young|0|8|1|20|0.8333333333333333
758|old|1|2|1|10|5.0
758|young|0|8|1|10|0.41666666666666663
759|old|5|24|9|37|0.8564814814814815
759|young|4|13|9|37|1.264957264957265
760|old|7|14|17|27|0.7941176470588235
760|young|10|13|17|27|1.2217194570135748
761|old|31|45|53|62|0.8058700209643606
761|young|22|17|53|62|1.5138734739178692
762|old|19|48|74|75|0.4011824324324324
762|young|55|27|74|75|2.0645645645645647
763|old|8|16|9|20|1.111111111111111
763|young|1|4|9|20|0.5555555555555555
764|old|4|11|8|24|1.090909090909091
764|young|4|13|8|24|0.9230769230769231
765|old|3|5|3|6|1.2
765|young|0|1|3|6|1.2000000000000002
766|old|2|7|3|8|0.7619047619047619
766|young|1|1|3|8|2.6666666666666665
767|old|9|27|16|36|0.75
767|young|7|9|16|36|1.75
768|old|4|15|8|34|1.1333333333333333
768|young|4|19|8|34|0.8947368421052632
769|old|22|17|29|28|1.2494929006085194
769|young|7|11|29|28|0.6144200626959248
770|young|3|14|6|35|1.25
770|old|3|21|6|35|0.8333333333333334
771|old|10|14|23|26|0.8074534161490683
771|young|13|12|23|26|1.2246376811594202
772|young|2|6|5|12|0.8
772|old|3|6|5|12|1.2
773|old|3|11|13|19|0.3986013986013986
773|young|10|8|13|19|1.826923076923077
774|old|4|13|8|18|0.6923076923076923
774|young|4|5|8|18|1.7999999999999998
775|old|4|2|5|4|1.6
775|young|1|2|5|4|0.4
776|old|0|2|0|4|1.0
776|young|0|2|0|4|1.0
777|young|12|12|43|33|0.7674418604651162
777|old|31|21|43|33|1.132890365448505
778|old|1|12|4|27|0.5625
778|young|3|15|4|27|1.3499999999999999
779|old|12|24|26|43|0.826923076923077
779|young|14|19|26|43|1.2186234817813764
780|old|22|29|35|49|1.0620689655172413
780|young|13|20|35|49|0.91
781|old|1|6|1|9|1.5
781|young|0|3|1|9|1.0
782|old|6|10|9|28|1.8666666666666665
782|young|3|18|9|28|0.5185185185185185
783|old|0|1|0|2|1.0
783|young|0|1|0|2|1.0
784|old|7|16|12|27|0.9843750000000001
784|young|5|11|12|27|1.022727272727273
785|old|2|8|3|11|0.9166666666666666
785|young|1|3|3|11|1.2222222222222223
786|old|2|6|3|10|1.1111111111111112
786|young|1|4|3|10|0.8333333333333333
787|old|0|1|0|3|1.5
787|young|0|2|0|3|0.75
788|old|17|7|30|17|1.3761904761904762
788|young|13|10|30|17|0.7366666666666667
789|old|8|21|23|43|0.7122153209109731
789|young|15|22|23|43|1.274703557312253
790|old|1|3|2|8|1.3333333333333333
790|young|1|5|2|8|0.8
791|old|48|23|59|27|0.9550478997789241
791|young|11|4|59|27|1.2584745762711866
792|old|2|3|5|5|0.6666666666666667
792|young|3|2|5|5|1.4999999999999998
793|old|14|11|28|18|0.8181818181818181
793|young|14|7|28|18|1.2857142857142856
794|young|3|8|3|18|2.25
794|old|0|10|3|18|0.36
795|old|7|18|12|24|0.7777777777777778
795|young|5|6|12|24|1.6666666666666667
796|young|5|9|10|21|1.1666666666666667
796|old|5|12|10|21|0.875
797|old|1|4|2|7|0.875
797|young|1|3|2|7|1.1666666666666667
798|old|3|1|3|2|2.0
798|young|0|1|3|2|0.4
799|young|6|6|9|17|1.8888888888888886
799|old|3|11|9|17|0.5151515151515151
800|old|1|6|1|15|2.5
800|young|0|9|1|15|0.5555555555555556
801|old|7|11|10|30|1.9090909090909092
801|young|3|19|10|30|0.4736842105263158
802|old|0|5|0|9|0.8999999999999999
802|young|0|4|0|9|1.125
803|old|1|4|2|6|0.75
803|young|1|2|2|6|1.5
804|old|14|7|17|10|1.1764705882352942
804|young|3|3|17|10|0.5882352941176471
805|old|16|11|27|23|1.239057239057239
805|young|11|12|27|23|0.7808641975308642
806|old|3|3|4|5|1.25
806|young|1|2|4|5|0.625
807|old|1|12|8|23|0.23958333333333334
807|young|7|11|8|23|1.8295454545454546
808|old|9|15|13|30|1.3846153846153846
808|young|4|15|13|30|0.6153846153846154
809|old|6|22|9|36|1.0909090909090908
809|young|3|14|9|36|0.8571428571428571
810|old|11|1|15|3|2.2
810|young|4|2|15|3|0.4
811|old|3|6|8|10|0.625
811|young|5|4|8|10|1.5625
812|old|31|13|40|16|0.9538461538461539
812|young|9|3|40|16|1.2
813|old|1|0|1|0|2.0
814|old|19|42|42|70|0.753968253968254
814|young|23|28|42|70|1.369047619047619
815|young|3|7|5|16|1.3714285714285714
815|old|2|9|5|16|0.7111111111111111
816|old|0|2|1|2|0.3333333333333333
816|young|1|0|1|2|4.0
817|old|1|13|6|19|0.24358974358974356
817|young|5|6|6|19|2.6388888888888893
818|young|4|12|7|33|1.5714285714285714
818|old|3|21|7|33|0.673469387755102
819|old|12|42|22|71|0.922077922077922
819|young|10|29|22|71|1.1128526645768024
820|old|4|10|7|15|0.8571428571428571
820|young|3|5|7|15|1.2857142857142858
821|old|1|3|1|3|1.0
822|old|15|47|18|64|1.1347517730496455
822|young|3|17|18|64|0.6274509803921569
823|old|3|14|12|37|0.6607142857142857
823|young|9|23|12|37|1.2065217391304348
824|old|19|25|33|50|1.1515151515151516
824|young|14|25|33|50|0.8484848484848485
825|old|8|42|13|67|0.9816849816849816
825|young|5|25|13|67|1.0307692307692307
826|old|3|25|14|43|0.36857142857142855
826|young|11|18|14|43|1.8769841269841268
827|old|2|7|3|10|0.9523809523809524
827|young|1|3|3|10|1.1111111111111112
828|old|3|15|7|27|0.7714285714285714
828|young|4|12|7|27|1.2857142857142858
829|old|0|1|0|1|0.5
830|old|8|47|16|75|0.7978723404255319
830|young|8|28|16|75|1.3392857142857142
831|young|1|6|3|19|1.0555555555555556
831|old|2|13|3|19|0.9743589743589742
832|young|18|16|24|25|1.171875
832|old|6|9|24|25|0.6944444444444444
833|old|0|14|4|21|0.25
833|young|4|7|4|21|3.0
834|old|8|6|8|7|1.1666666666666667
834|young|0|1|8|7|0.7000000000000001
835|old|15|9|16|10|1.0416666666666667
835|young|1|1|16|10|0.625
836|old|18|7|18|7|1.0
837|old|0|2|1|3|0.5
837|young|1|1|1|3|3.0
838|old|1|2|2|2|0.5
838|young|1|0|2|2|2.0
839|old|6|24|16|37|0.578125
839|young|10|13|16|37|1.7788461538461537
840|old|10|19|13|35|1.4170040485829962
840|young|3|16|13|35|0.5048076923076924
841|old|7|9|12|15|0.9722222222222223
841|young|5|6|12|15|1.0416666666666667
842|old|7|12|9|21|1.3611111111111112
842|young|2|9|9|21|0.5185185185185185
843|old|13|12|24|18|0.8125
843|young|11|6|24|18|1.375
844|old|62|63|86|90|1.0299003322259137
844|young|24|27|86|90|0.9302325581395349
845|old|8|21|15|29|0.7365079365079364
845|young|7|8|15|29|1.6916666666666667
846|old|30|17|36|19|0.9313725490196079
846|young|6|2|36|19|1.5833333333333333
847|old|4|4|5|4|0.8
847|young|1|0|5|4|1.2000000000000002
848|old|6|20|12|41|1.0250000000000001
848|young|6|21|12|41|0.9761904761904762
849|old|3|1|3|1|1.0
850|old|2|0|3|1|2.0
850|young|1|1|3|1|0.3333333333333333
851|old|0|1|0|1|0.5
852|young|8|1|11|3|2.181818181818182
852|old|3|2|11|3|0.40909090909090906
853|old|5|3|11|5|0.7575757575757576
853|young|6|2|11|5|1.3636363636363635
854|old|40|21|42|24|1.0884353741496597
854|young|2|3|42|24|0.38095238095238093
855|old|20|7|24|12|1.4285714285714286
855|young|4|5|24|12|0.39999999999999997
856|old|0|1|0|1|0.5
857|old|0|2|0|3|0.75
857|young|0|1|0|3|1.5
858|old|0|8|2|13|0.40625
858|young|2|5|2|13|2.5999999999999996
859|old|1|9|2|14|0.7777777777777777
859|young|1|5|2|14|1.4
860|old|0|2|0|3|0.75
860|young|0|1|0|3|1.5
861|old|2|10|3|15|1.0
861|young|1|5|3|15|1.0
862|old|15|8|16|8|0.9375
862|young|1|0|16|8|0.625
863|old|20|38|30|56|0.9824561403508771
863|young|10|18|30|56|1.037037037037037
864|old|7|6|11|10|1.0606060606060606
864|young|4|4|11|10|0.9090909090909091
865|old|36|50|52|67|0.9276923076923076
865|young|16|17|52|67|1.2126696832579185
866|old|4|1|4|2|2.0
866|young|0|1|4|2|0.3333333333333333
867|old|4|1|4|1|1.0
868|old|5|10|8|16|1.0
868|young|3|6|8|16|1.0
869|old|0|7|1|8|0.38095238095238093
869|young|1|1|1|8|8.0
870|old|4|44|10|65|0.5909090909090909
870|young|6|21|10|65|1.857142857142857
871|old|8|19|15|27|0.7578947368421053
871|young|7|8|15|27|1.5750000000000002
872|old|8|37|20|61|0.6594594594594595
872|young|12|24|20|61|1.525
873|old|12|15|16|23|1.15
873|young|4|8|16|23|0.71875
874|old|10|26|17|36|0.8144796380090498
874|young|7|10|17|36|1.4823529411764704
875|old|2|21|8|39|0.4642857142857143
875|young|6|18|8|39|1.625
876|old|3|18|9|43|0.7962962962962962
876|young|6|25|9|43|1.1466666666666665
877|old|5|14|9|24|0.9523809523809523
877|young|4|10|9|24|1.0666666666666667
878|old|40|49|58|78|1.0978184377199156
878|young|18|29|58|78|0.8347205707491082
879|old|20|25|23|36|1.2521739130434784
879|young|3|11|23|36|0.4268774703557312
880|old|8|15|14|31|1.1809523809523808
880|young|6|16|14|31|0.8303571428571428
881|old|12|16|16|18|0.84375
881|young|4|2|16|18|2.25
882|old|4|7|5|8|0.9142857142857144
882|young|1|1|5|8|1.6
883|old|3|2|4|3|1.125
883|young|1|1|4|3|0.75
884|young|1|6|2|11|0.9166666666666667
884|old|1|5|2|11|1.1
885|old|12|21|20|33|0.9428571428571428
885|young|8|12|20|33|1.1
886|old|30|21|37|27|1.0424710424710426
886|young|7|6|37|27|0.8513513513513514
887|old|6|5|8|7|1.05
887|young|2|2|8|7|0.875
888|old|4|8|4|9|1.125
888|young|0|1|4|9|1.5
889|old|2|20|6|37|0.6166666666666666
889|young|4|17|6|37|1.4509803921568625
890|old|1|4|1|5|1.25
890|young|0|1|1|5|1.6666666666666665
891|old|8|29|11|42|1.0532915360501567
891|young|3|13|11|42|0.881118881118881
892|old|0|5|1|13|0.8666666666666666
892|young|1|8|1|13|1.625
893|young|2|7|4|15|1.0714285714285714
893|old|2|8|4|15|0.9375
894|old|21|31|46|60|0.8835904628330994
894|young|25|29|46|60|1.1244377811094453
895|old|24|16|28|16|0.8571428571428571
895|young|4|0|28|16|2.5714285714285716
896|old|0|2|0|2|0.5
897|old|24|19|28|30|1.3533834586466165
897|young|4|11|28|30|0.38961038961038963
898|old|3|4|4|5|0.9375
898|young|1|1|4|5|1.25
899|old|24|11|27|15|1.2121212121212122
899|young|3|4|27|15|0.41666666666666663
900|old|3|4|3|9|2.25
900|young|0|5|3|9|0.36
901|old|23|10|30|12|0.92
901|young|7|2|30|12|1.4000000000000001
902|old|6|9|7|11|1.0476190476190474
902|young|1|2|7|11|0.7857142857142857
903|old|8|6|10|10|1.3333333333333335
903|young|2|4|10|10|0.5
904|old|6|12|12|15|0.625
904|young|6|3|12|15|2.5
905|old|8|10|9|12|1.0666666666666667
905|young|1|2|9|12|0.6666666666666666
906|old|0|2|0|2|0.5
907|young|4|7|6|14|1.3333333333333333
907|old|2|7|6|14|0.6666666666666666
908|old|4|5|7|6|0.6857142857142856
908|young|3|1|7|6|2.5714285714285716
909|old|0|3|0|4|0.6666666666666666
909|young|0|1|0|4|2.0
910|old|0|4|0|4|0.5
911|old|1|5|2|7|0.7
911|young|1|2|2|7|1.75
912|old|1|1|1|1|1.0
913|old|1|8|3|8|0.3333333333333333
913|young|2|0|3|8|6.666666666666666
914|old|6|3|10|3|0.6
914|young|4|0|10|3|2.0
915|old|3|8|6|12|0.75
915|young|3|4|6|12|1.5
916|old|2|0|4|3|2.5
916|young|2|3|4|3|0.5
917|old|0|5|3|5|0.2
917|young|3|0|3|5|7.0
918|old|33|26|63|33|0.6648351648351649
918|young|30|7|63|33|2.2448979591836733
919|old|1|3|1|4|1.3333333333333333
919|young|0|1|1|4|1.3333333333333333
920|old|23|11|33|13|0.8236914600550965
920|young|10|2|33|13|1.9696969696969697
921|old|17|8|24|10|0.8854166666666666
921|young|7|2|24|10|1.4583333333333333
922|old|35|13|42|16|1.0256410256410258
922|young|7|3|42|16|0.8888888888888888
923|old|23|34|40|45|0.7610294117647058
923|young|17|11|40|45|1.7386363636363638
924|old|13|12|15|19|1.3722222222222225
924|young|2|7|15|19|0.3619047619047619
925|old|14|47|26|75|0.8592471358428805
925|young|12|28|26|75|1.2362637362637363
926|old|2|3|3|3|0.6666666666666666
926|young|1|0|3|3|1.6666666666666665
927|old|14|38|34|70|0.7585139318885449
927|young|20|32|34|70|1.286764705882353
928|old|8|18|10|30|1.3333333333333335
928|young|2|12|10|30|0.5
929|old|8|44|13|67|0.9370629370629371
929|young|5|23|13|67|1.1204013377926423
930|old|3|34|4|53|1.1691176470588236
930|young|1|19|4|53|0.6973684210526316
931|old|6|16|12|28|0.875
931|young|6|12|12|28|1.1666666666666667
932|old|1|13|2|19|0.7307692307692307
932|young|1|6|2|19|1.5833333333333335
933|old|14|38|20|48|0.8842105263157894
933|young|6|10|20|48|1.44
934|old|2|4|2|5|1.25
934|young|0|1|2|5|1.25
935|old|20|6|24|8|1.1111111111111112
935|young|4|2|24|8|0.6666666666666666
936|old|16|12|21|16|1.0158730158730158
936|young|5|4|21|16|0.9523809523809523
937|young|2|10|5|20|0.8
937|old|3|10|5|20|1.2
938|old|23|11|38|22|1.2105263157894737
938|young|15|11|38|22|0.7894736842105263
939|young|2|17|3|29|1.1372549019607843
939|old|1|12|3|29|0.8055555555555555
940|old|9|9|18|28|1.5555555555555554
940|young|9|19|18|28|0.7368421052631579
941|old|18|13|26|19|1.011834319526627
941|young|8|6|26|19|0.9743589743589745
942|young|14|12|21|19|1.0555555555555556
942|old|7|7|21|19|0.9047619047619048
943|old|9|18|14|29|1.0357142857142858
943|young|5|11|14|29|0.9415584415584416
944|old|23|10|28|12|0.9857142857142857
944|young|5|2|28|12|1.0714285714285716
945|old|7|26|23|38|0.4448160535117057
945|young|16|12|23|38|2.2028985507246377
946|old|5|5|8|9|1.125
946|young|3|4|8|9|0.84375
947|old|4|22|7|41|1.0649350649350648
947|young|3|19|7|41|0.9248120300751879
948|old|16|31|28|43|0.7926267281105991
948|young|12|12|28|43|1.5357142857142856
949|old|8|19|8|22|1.1578947368421053
949|young|0|3|8|22|0.7333333333333334
950|old|8|23|8|31|1.3478260869565217
950|young|0|8|8|31|0.3875
951|old|8|19|17|28|0.6934984520123838
951|young|9|9|17|28|1.6470588235294117
952|old|6|11|7|15|1.1688311688311688
952|young|1|4|7|15|0.5357142857142857
953|old|5|5|6|5|0.8333333333333334
953|young|1|0|6|5|1.1666666666666667
954|old|20|11|27|22|1.4814814814814814
954|young|7|11|27|22|0.5185185185185185
955|old|26|11|30|16|1.2606060606060607
955|young|4|5|30|16|0.42666666666666664
956|young|0|1|0|2|1.0
956|old|0|1|0|2|1.0
957|old|7|4|9|5|0.9722222222222222
957|young|2|1|9|5|1.111111111111111
958|old|12|17|33|31|0.663101604278075
958|young|21|14|33|31|1.4090909090909092
959|old|9|8|13|12|1.0384615384615385
959|young|4|4|13|12|0.9230769230769231
960|old|17|11|20|14|1.0818181818181818
960|young|3|3|20|14|0.7000000000000001
961|old|12|9|12|11|1.222222222222222
961|young|0|2|12|11|0.39285714285714285
962|old|28|5|35|6|0.96
962|young|7|1|35|6|1.2000000000000002
963|old|4|2|5|4|1.6
963|young|1|2|5|4|0.4
964|old|13|6|14|7|1.0833333333333335
964|young|1|1|14|7|0.5
965|old|16|4|22|4|0.7272727272727273
965|young|6|0|22|4|1.6363636363636362
966|old|3|7|3|9|1.2857142857142856
966|young|0|2|3|9|0.9000000000000001
967|old|12|6|12|6|1.0
968|old|41|15|52|23|1.208974358974359
968|young|11|8|52|23|0.608173076923077
969|old|4|3|4|4|1.3333333333333333
969|young|0|1|4|4|0.6666666666666666
970|old|19|10|22|12|1.0363636363636364
970|young|3|2|22|12|0.8181818181818181
971|old|9|17|10|18|0.9529411764705883
971|young|1|1|10|18|1.8000000000000003
972|old|2|2|2|2|1.0
973|old|7|10|12|20|1.1666666666666667
973|young|5|10|12|20|0.8333333333333334
974|old|9|9|17|27|1.5882352941176472
974|young|8|18|17|27|0.7058823529411765
975|old|1|4|1|11|2.75
975|young|0|7|1|11|0.5238095238095238
976|old|6|26|9|40|1.0256410256410255
976|young|3|14|9|40|0.9523809523809524
977|old|3|14|6|21|0.75
977|young|3|7|6|21|1.5
978|young|7|10|10|25|1.7499999999999998
978|old|3|15|10|25|0.5
979|old|5|9|10|12|0.6666666666666666
979|young|5|3|10|12|2.0
980|old|0|5|0|8|0.8
980|young|0|3|0|8|1.3333333333333333
981|old|4|8|6|14|1.1666666666666667
981|young|2|6|6|14|0.7777777777777778
982|old|0|10|1|14|0.4666666666666666
982|young|1|4|1|14|3.5
983|old|11|23|13|31|1.140468227424749
983|young|2|8|13|31|0.5961538461538463
984|old|4|12|6|16|0.8888888888888888
984|young|2|4|6|16|1.3333333333333333
985|old|3|13|4|19|1.096153846153846
985|young|1|6|4|19|0.7916666666666667
986|old|0|2|0|4|1.0
986|young|0|2|0|4|1.0
987|old|9|52|14|72|0.8901098901098902
987|young|5|20|14|72|1.2857142857142856
988|old|8|15|9|23|1.362962962962963
988|young|1|8|9|23|0.3194444444444444
989|old|12|13|13|20|1.4201183431952662
989|young|1|7|13|20|0.2197802197802198
990|old|3|15|3|22|1.4666666666666668
990|young|0|7|3|22|0.6285714285714287
991|young|1|1|2|2|1.0
991|old|1|1|2|2|1.0
992|old|24|20|37|29|0.9405405405405405
992|young|13|9|37|29|1.1321321321321323
993|young|1|3|1|6|2.0
993|old|0|3|1|6|0.6666666666666666
994|old|11|12|14|17|1.113095238095238
994|young|3|5|14|17|0.7285714285714285
995|old|0|8|2|12|0.375
995|young|2|4|2|12|3.0
996|old|2|6|2|14|2.3333333333333335
996|young|0|8|2|14|0.4375
997|old|3|5|3|13|2.5999999999999996
997|young|0|8|3|13|0.325
998|old|2|3|4|6|1.0
998|young|2|3|4|6|1.0
999|old|2|2|2|8|4.0
999|young|0|6|2|8|0.3333333333333333
1000|old|3|7|4|13|1.392857142857143
1000|young|1|6|4|13|0.5416666666666666
1001|young|1|4|1|7|1.75
1001|old|0|3|1|7|0.7777777777777778
1002|old|1|4|1|7|1.75
1002|young|0|3|1|7|0.7777777777777778
1003|old|3|4|4|5|0.9375
1003|young|1|1|4|5|1.25
1004|old|11|7|14|8|0.8979591836734694
1004|young|3|1|14|8|1.7142857142857142
1005|old|3|12|6|17|0.7083333333333333
1005|young|3|5|6|17|1.7
1006|old|25|7|39|8|0.7326007326007327
1006|young|14|1|39|8|2.871794871794872
1007|old|14|14|20|17|0.85
1007|young|6|3|20|17|1.6999999999999997
1008|old|23|21|35|29|0.9074829931972789
1008|young|12|8|35|29|1.2428571428571429
1009|old|9|18|19|25|0.6578947368421052
1009|young|10|7|19|25|1.8796992481203005
1010|old|20|38|38|55|0.7617728531855955
1010|young|18|17|38|55|1.5325077399380804
1011|old|39|25|63|37|0.9161904761904762
1011|young|24|12|63|37|1.1746031746031744
1012|old|1|19|4|34|0.4473684210526316
1012|young|3|15|4|34|1.7
1013|old|18|41|33|65|0.8647450110864745
1013|young|15|24|33|65|1.231060606060606
1014|old|1|7|3|9|0.42857142857142855
1014|young|2|2|3|9|3.0
1015|old|33|45|68|69|0.7441176470588236
1015|young|35|24|68|69|1.4797794117647058
1016|old|11|23|19|31|0.7803203661327232
1016|young|8|8|19|31|1.631578947368421
1017|old|8|17|10|22|1.035294117647059
1017|young|2|5|10|22|0.8800000000000001
1018|young|12|6|24|7|0.5833333333333334
1018|old|12|1|24|7|3.5
1019|old|22|7|25|10|1.2571428571428573
1019|young|3|3|25|10|0.4
1020|old|18|11|24|14|0.9545454545454546
1020|young|6|3|24|14|1.1666666666666667
1021|old|8|11|17|15|0.6417112299465241
1021|young|9|4|17|15|1.9852941176470589
1022|old|5|17|5|26|1.5294117647058822
1022|young|0|9|5|26|0.4126984126984127
1023|old|6|4|7|8|1.7142857142857142
1023|young|1|4|7|8|0.2857142857142857
1024|old|12|19|15|29|1.2210526315789474
1024|young|3|10|15|29|0.58
1025|young|1|2|1|3|1.5
1025|old|0|1|1|3|1.0
1026|young|0|2|1|2|0.3333333333333333
1026|old|1|0|1|2|4.0
1027|old|32|70|51|97|0.869467787114846
1027|young|19|27|51|97|1.3384168482207697
1028|old|0|7|2|12|0.42857142857142855
1028|young|2|5|2|12|2.4
1029|old|2|13|3|17|0.8717948717948718
1029|young|1|4|3|17|1.4166666666666665
1030|old|1|3|1|6|2.0
1030|young|0|3|1|6|0.6666666666666666
1031|old|1|8|4|12|0.375
1031|young|3|4|4|12|2.25
1032|old|8|18|11|21|0.8484848484848485
1032|young|3|3|11|21|1.909090909090909
1033|old|4|10|5|22|1.7600000000000002
1033|young|1|12|5|22|0.3666666666666667
1034|old|17|21|28|40|1.1564625850340136
1034|young|11|19|28|40|0.8270676691729324
1035|old|4|8|8|16|1.0
1035|young|4|8|8|16|1.0
1036|old|2|12|3|21|1.1666666666666667
1036|young|1|9|3|21|0.7777777777777778
1037|old|3|8|6|11|0.6875
1037|young|3|3|6|11|1.8333333333333335
1038|old|46|16|70|20|0.8214285714285714
1038|young|24|4|70|20|1.7142857142857142
1039|old|1|17|4|21|0.3088235294117647
1039|young|3|4|4|21|3.9375
1040|old|16|27|22|40|1.0774410774410774
1040|young|6|13|22|40|0.8391608391608391
1041|old|7|11|10|18|1.1454545454545453
1041|young|3|7|10|18|0.7714285714285714
1042|old|0|3|2|6|0.5
1042|young|2|3|2|6|2.0
1043|old|13|11|18|22|1.4444444444444444
1043|young|5|11|18|22|0.5555555555555556
1044|old|9|12|10|15|1.125
1044|young|1|3|10|15|0.5
1045|young|3|14|17|29|0.365546218487395
1045|old|14|15|17|29|1.592156862745098
1046|old|16|59|33|101|0.829994863893169
1046|young|17|42|33|101|1.2388167388167388
1047|old|16|31|26|47|0.9330024813895783
1047|young|10|16|26|47|1.1298076923076923
1048|old|1|15|3|22|0.4888888888888889
1048|young|2|7|3|22|2.0952380952380953
1049|old|22|18|24|19|0.9675925925925926
1049|young|2|1|24|19|1.5833333333333333
1050|old|13|12|18|23|1.3842592592592593
1050|young|5|11|18|23|0.5808080808080808
1051|old|4|9|5|20|1.777777777777778
